db_schema,table_name,column_name,data_type,description,combined_text,distinct_values
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,CUSTOMER_DIVERSITY_SCORE,NUMBER,"The ""CUSTOMER_DIVERSITY_SCORE"" column likely represents a numerical value indicating the variety or range of different customer demographics or segments served by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: CUSTOMER_DIVERSITY_SCORE
Data Type: NUMBER
Description: The ""CUSTOMER_DIVERSITY_SCORE"" column likely represents a numerical value indicating the variety or range of different customer demographics or segments served by the company.
Distinct Values: 100.0, 44.4, 30.2, 56.3","100.0, 44.4, 30.2, 56.3"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,SHIPMENT_REVENUE,FLOAT,"The ""SHIPMENT_REVENUE"" column likely represents the total income generated from the shipment of technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: SHIPMENT_REVENUE
Data Type: FLOAT
Description: The ""SHIPMENT_REVENUE"" column likely represents the total income generated from the shipment of technology solutions.
Distinct Values: 1351641141.0, 68673811.0, 56280050.0, 384680505.0","1351641141.0, 68673811.0, 56280050.0, 384680505.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,OWNERID,TEXT,"The ""OWNERID"" column likely represents the unique identifier for the individual or entity responsible for or associated with a particular record or asset within the technology solutions context.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: OWNERID
Data Type: TEXT
Description: The ""OWNERID"" column likely represents the unique identifier for the individual or entity responsible for or associated with a particular record or asset within the technology solutions context.
Distinct Values: 0054Q00000FU4xMQAT, 0056g000005GP3IAAW, 0054Q00000Fp6zWQAR, 0056g000005GP3hAAG","0054Q00000FU4xMQAT, 0056g000005GP3IAAW, 0054Q00000Fp6zWQAR, 0056g000005GP3hAAG"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,IMPROVEMENT_AREA,TEXT,"The ""IMPROVEMENT_AREA"" column likely represents specific aspects or domains within the technology solutions where enhancements or optimizations are being targeted or implemented.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: IMPROVEMENT_AREA
Data Type: TEXT
Description: The ""IMPROVEMENT_AREA"" column likely represents specific aspects or domains within the technology solutions where enhancements or optimizations are being targeted or implemented.
Distinct Values: Margin Improvement, Revenue Growth","Margin Improvement, Revenue Growth"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,REPORT_GENERATED_DATE,TIMESTAMP_LTZ,"The ""REPORT_GENERATED_DATE"" column likely represents the date on which a specific report was created or produced.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: REPORT_GENERATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The ""REPORT_GENERATED_DATE"" column likely represents the date on which a specific report was created or produced.
Distinct Values: 2025-07-14 20:31:36.523000+00:00",2025-07-14 20:31:36.523000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,MARGIN_PERCENTAGE_RANK,NUMBER,"The column ""MARGIN_PERCENTAGE_RANK"" likely represents the ranking or position of a product or solution based on its profit margin percentage compared to others in a dataset.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: MARGIN_PERCENTAGE_RANK
Data Type: NUMBER
Description: The column ""MARGIN_PERCENTAGE_RANK"" likely represents the ranking or position of a product or solution based on its profit margin percentage compared to others in a dataset.
Distinct Values: 24, 5, 7, 15","24, 5, 7, 15"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,OVERALL_MARGIN_PERCENTAGE,FLOAT,"The ""OVERALL_MARGIN_PERCENTAGE"" column likely represents the percentage difference between the total revenue and total costs, indicating the profitability of the company's technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: OVERALL_MARGIN_PERCENTAGE
Data Type: FLOAT
Description: The ""OVERALL_MARGIN_PERCENTAGE"" column likely represents the percentage difference between the total revenue and total costs, indicating the profitability of the company's technology solutions.
Distinct Values: -10.58938663931236, 40.92933453190766, 34.674806526497996, 27.40331364555102","-10.58938663931236, 40.92933453190766, 34.674806526497996, 27.40331364555102"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,UNIQUE_CUSTOMERS,NUMBER,"The column ""UNIQUE_CUSTOMERS"" likely represents the count or list of distinct individual clients or businesses that have engaged with or purchased technology solutions from the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: UNIQUE_CUSTOMERS
Data Type: NUMBER
Description: The column ""UNIQUE_CUSTOMERS"" likely represents the count or list of distinct individual clients or businesses that have engaged with or purchased technology solutions from the company.
Distinct Values: 126, 56, 38, 71","126, 56, 38, 71"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,TOTAL_MARGIN_AMOUNT,FLOAT,"The column ""TOTAL_MARGIN_AMOUNT"" likely represents the total profit amount generated from sales after accounting for costs.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: TOTAL_MARGIN_AMOUNT
Data Type: FLOAT
Description: The column ""TOTAL_MARGIN_AMOUNT"" likely represents the total profit amount generated from sales after accounting for costs.
Distinct Values: -144975915.39, 28107733.84, 21801499.75, 122048697.08","-144975915.39, 28107733.84, 21801499.75, 122048697.08"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,UNIQUE_PRODUCT_LINES,NUMBER,"The ""UNIQUE_PRODUCT_LINES"" column likely represents the distinct categories or types of technology solutions offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: UNIQUE_PRODUCT_LINES
Data Type: NUMBER
Description: The ""UNIQUE_PRODUCT_LINES"" column likely represents the distinct categories or types of technology solutions offered by the company.
Distinct Values: 6, 3, 5, 4","6, 3, 5, 4"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,FIRST_NAME,TEXT,"The ""FIRST_NAME"" column likely represents the given name of an individual, typically used to identify a person in a dataset.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: FIRST_NAME
Data Type: TEXT
Description: The ""FIRST_NAME"" column likely represents the given name of an individual, typically used to identify a person in a dataset.
Distinct Values: House, Jim, Kevin, Bryan","House, Jim, Kevin, Bryan"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,CUSTOMER_DIVERSITY_RANK,NUMBER,"The ""CUSTOMER_DIVERSITY_RANK"" column likely represents the ranking or score assigned to customers based on the diversity of their interactions or engagements with the company's various technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: CUSTOMER_DIVERSITY_RANK
Data Type: NUMBER
Description: The ""CUSTOMER_DIVERSITY_RANK"" column likely represents the ranking or score assigned to customers based on the diversity of their interactions or engagements with the company's various technology solutions.
Distinct Values: 1, 5, 10, 3","1, 5, 10, 3"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,PERFORMANCE_SCORE,FLOAT,"The ""PERFORMANCE_SCORE"" column likely represents a numerical assessment or rating of the effectiveness or efficiency of a technology solution, such as computing power, memory capability, or LED performance.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: PERFORMANCE_SCORE
Data Type: FLOAT
Description: The ""PERFORMANCE_SCORE"" column likely represents a numerical assessment or rating of the effectiveness or efficiency of a technology solution, such as computing power, memory capability, or LED performance.
Distinct Values: 26.35, 22.33, 19.3, 54.68","26.35, 22.33, 19.3, 54.68"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,REVENUE_SCORE,FLOAT,"The ""REVENUE_SCORE"" column likely represents a numerical assessment or rating of the revenue performance or potential of a particular product, service, or business unit within the technology solutions company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: REVENUE_SCORE
Data Type: FLOAT
Description: The ""REVENUE_SCORE"" column likely represents a numerical assessment or rating of the revenue performance or potential of a particular product, service, or business unit within the technology solutions company.
Distinct Values: 100.0, 5.0, 4.6, 32.5","100.0, 5.0, 4.6, 32.5"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,OPEN_ORDER_REVENUE,FLOAT,"The column ""OPEN_ORDER_REVENUE"" likely represents the total revenue expected from customer orders that have been placed but not yet fulfilled or completed.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: OPEN_ORDER_REVENUE
Data Type: FLOAT
Description: The column ""OPEN_ORDER_REVENUE"" likely represents the total revenue expected from customer orders that have been placed but not yet fulfilled or completed.
Distinct Values: 17426967.740000002, 0.0, 6594128.5, 60698833.64","17426967.740000002, 0.0, 6594128.5, 60698833.64"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,REVENUE_RANK,NUMBER,"The column ""REVENUE_RANK"" likely represents the position or standing of a product, service, or business unit in terms of revenue generation compared to others within a specific context or dataset.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: REVENUE_RANK
Data Type: NUMBER
Description: The column ""REVENUE_RANK"" likely represents the position or standing of a product, service, or business unit in terms of revenue generation compared to others within a specific context or dataset.
Distinct Values: 1, 5, 6, 2","1, 5, 6, 2"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,LATEST_TRANSACTION_DATE,TIMESTAMP_NTZ,"The ""LATEST_TRANSACTION_DATE"" column likely represents the most recent date on which a transaction occurred within the system.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: LATEST_TRANSACTION_DATE
Data Type: TIMESTAMP_NTZ
Description: The ""LATEST_TRANSACTION_DATE"" column likely represents the most recent date on which a transaction occurred within the system.
Distinct Values: 2025-07-09 00:00:00, 2023-02-27 00:00:00, 2025-07-13 00:00:00, 2025-07-11 00:00:00","2025-07-09 00:00:00, 2023-02-27 00:00:00, 2025-07-13 00:00:00, 2025-07-11 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,SHIPMENT_COUNT,NUMBER,"The ""SHIPMENT_COUNT"" column likely represents the total number of shipments processed or completed within a specific timeframe or context.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: SHIPMENT_COUNT
Data Type: NUMBER
Description: The ""SHIPMENT_COUNT"" column likely represents the total number of shipments processed or completed within a specific timeframe or context.
Distinct Values: 14323, 1599, 1216, 4980","14323, 1599, 1216, 4980"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,UNIQUE_SEGMENTS,NUMBER,"The ""UNIQUE_SEGMENTS"" column likely represents distinct categories or groups within a dataset that are identified for analysis or reporting purposes.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: UNIQUE_SEGMENTS
Data Type: NUMBER
Description: The ""UNIQUE_SEGMENTS"" column likely represents distinct categories or groups within a dataset that are identified for analysis or reporting purposes.
Distinct Values: 20, 5, 6, 9","20, 5, 6, 9"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,MARGIN_AMOUNT_SCORE,FLOAT,"The ""MARGIN_AMOUNT_SCORE"" column likely represents a numerical assessment or rating of the profit margin performance for a particular product, service, or transaction.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: MARGIN_AMOUNT_SCORE
Data Type: FLOAT
Description: The ""MARGIN_AMOUNT_SCORE"" column likely represents a numerical assessment or rating of the profit margin performance for a particular product, service, or transaction.
Distinct Values: -118.8, 23.0, 17.9, 100.0","-118.8, 23.0, 17.9, 100.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,UNIQUE_END_CUSTOMERS,NUMBER,"The column ""UNIQUE_END_CUSTOMERS"" likely represents the distinct number of individual or organizational clients who have purchased or utilized the company's technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: UNIQUE_END_CUSTOMERS
Data Type: NUMBER
Description: The column ""UNIQUE_END_CUSTOMERS"" likely represents the distinct number of individual or organizational clients who have purchased or utilized the company's technology solutions.
Distinct Values: 60, 39, 19, 29","60, 39, 19, 29"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,ACTIVITY_SPAN_SCORE,NUMBER,"The column ""ACTIVITY_SPAN_SCORE"" likely represents a numerical value assessing the duration or extent of a particular activity or process within the technology solutions offered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: ACTIVITY_SPAN_SCORE
Data Type: NUMBER
Description: The column ""ACTIVITY_SPAN_SCORE"" likely represents a numerical value assessing the duration or extent of a particular activity or process within the technology solutions offered.
Distinct Values: 100.0, 48.8","100.0, 48.8"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,PRODUCT_DIVERSITY_SCORE,NUMBER,"The ""PRODUCT_DIVERSITY_SCORE"" column likely represents a numerical value indicating the variety or range of different technology solutions offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: PRODUCT_DIVERSITY_SCORE
Data Type: NUMBER
Description: The ""PRODUCT_DIVERSITY_SCORE"" column likely represents a numerical value indicating the variety or range of different technology solutions offered by the company.
Distinct Values: 100.0, 50.0, 83.3, 66.7","100.0, 50.0, 83.3, 66.7"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,EMAIL,TEXT,The EMAIL column likely represents the email address used to contact or identify an individual or organization associated with the technology solutions.,"Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: EMAIL
Data Type: TEXT
Description: The EMAIL column likely represents the email address used to contact or identify an individual or organization associated with the technology solutions.
Distinct Values: frank.guerrero@smartm.com, jim.goudreau@smartm.com, kevin.doherty@smartm.com, bryan.heinze@smartm.com","frank.guerrero@smartm.com, jim.goudreau@smartm.com, kevin.doherty@smartm.com, bryan.heinze@smartm.com"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,AVG_DEAL_SIZE_SCORE,FLOAT,"The column ""AVG_DEAL_SIZE_SCORE"" likely represents a numerical score indicating the average size or value of deals, used to assess or compare the magnitude of transactions within the technology solutions offerings.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: AVG_DEAL_SIZE_SCORE
Data Type: FLOAT
Description: The column ""AVG_DEAL_SIZE_SCORE"" likely represents a numerical score indicating the average size or value of deals, used to assess or compare the magnitude of transactions within the technology solutions offerings.
Distinct Values: 100.0, 45.3, 50.3, 86.6","100.0, 45.3, 50.3, 86.6"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI2_SALES_PERFORMANCE_RANKING,TOTAL_REVENUE,FLOAT,"The column ""TOTAL_REVENUE"" likely represents the total amount of money generated from sales or services provided by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI2_SALES_PERFORMANCE_RANKING
Column: TOTAL_REVENUE
Data Type: FLOAT
Description: The column ""TOTAL_REVENUE"" likely represents the total amount of money generated from sales or services provided by the company.
Distinct Values: 1369068108.74, 68673811.0, 62874178.5, 445379338.64","1369068108.74, 68673811.0, 62874178.5, 445379338.64"
